worksheet_row_id,quick_fill_row_id,queue_item_id,workbook_row_id,blocker_id,owner_review_lane,input_group,input_key,input_kind,human_fill_prompt,expected_value_shape,fill_instruction,leave_blank_condition,boundary_warning,target_json_pointer,human_value_to_enter,notes_for_human,worksheet_status,codex_filled_value,workbook_import_performed,validators_run_on_real_input,evidence_collection_authorized,execution_authorized
QFW-045,QF-045,HIQ-045,WB-046,production_restore_policy,data_operations,metadata_fields_to_fill,security_owner,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/security_owner,暂缺：安全负责人待指定。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-046,QF-046,HIQ-046,WB-047,production_restore_policy,data_operations,metadata_fields_to_fill,privacy_legal_owner,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/privacy_legal_owner,暂缺：隐私/法律负责人待指定。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-047,QF-047,HIQ-047,WB-048,production_restore_policy,data_operations,metadata_fields_to_fill,incident_response_owner,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/incident_response_owner,暂缺：事故响应负责人待指定。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-048,QF-048,HIQ-048,WB-049,production_restore_policy,data_operations,metadata_fields_to_fill,decision_summary,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human-reviewed metadata value,Use the exact value approved by the human reviewer.,Leave blank if the value is not approved.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/decision_summary,decision summary：恢复策略保持本地草案；未进行 live restore，未启用生产恢复路径。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-049,QF-049,HIQ-049,WB-050,production_restore_policy,data_operations,policy_evidence_keys_to_review,backup_retention_policy_approved,evidence_review_key,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/policy_evidence_review/backup_retention_policy_approved,暂缓：备份保留策略尚未正式批准。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-050,QF-050,HIQ-050,WB-051,production_restore_policy,data_operations,policy_evidence_keys_to_review,credential_secret_exclusion_reviewed,evidence_review_key,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/policy_evidence_review/credential_secret_exclusion_reviewed,是（边界要求）：恢复材料不得包含凭证或 secrets；正式审查仍待完成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-051,QF-051,HIQ-051,WB-052,production_restore_policy,data_operations,policy_evidence_keys_to_review,customer_notification_boundary_approved,evidence_review_key,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/policy_evidence_review/customer_notification_boundary_approved,否：客户通知边界尚未批准；当前也未联系客户。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-052,QF-052,HIQ-052,WB-053,production_restore_policy,data_operations,policy_evidence_keys_to_review,incident_response_handoff_approved,evidence_review_key,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/policy_evidence_review/incident_response_handoff_approved,否：事故响应交接尚未批准。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-053,QF-053,HIQ-053,WB-054,production_restore_policy,data_operations,policy_evidence_keys_to_review,production_restore_policy_approved,evidence_review_key,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/policy_evidence_review/production_restore_policy_approved,否：生产恢复策略尚未批准。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-054,QF-054,HIQ-054,WB-055,production_restore_policy,data_operations,policy_evidence_keys_to_review,tenant_restore_boundary_approved,evidence_review_key,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/policy_evidence_review/tenant_restore_boundary_approved,暂缓：租户恢复边界尚未批准，需在多租户生产策略确认后复核。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-055,QF-055,HIQ-055,WB-056,production_monitoring,operations_engineering,metadata_fields_to_fill,human_reviewer_name,metadata_field,phase_b_product/commercial_readiness/operations_evidence/production_monitoring_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/human_reviewer_name,张斌,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-056,QF-056,HIQ-056,WB-057,production_monitoring,operations_engineering,metadata_fields_to_fill,review_date,metadata_field,phase_b_product/commercial_readiness/operations_evidence/production_monitoring_approval_input_prompt.md,ISO date or review date reference,"Use a human-confirmed date such as YYYY-MM-DD, not an inferred date.","If no date exists yet, leave blank and keep the row pending.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/review_date,2026-07-09,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-057,QF-057,HIQ-057,WB-058,production_monitoring,operations_engineering,metadata_fields_to_fill,monitoring_owner,metadata_field,phase_b_product/commercial_readiness/operations_evidence/production_monitoring_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/monitoring_owner,张斌（临时监控负责人；正式生产前仍需确认）,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-058,QF-058,HIQ-058,WB-059,production_monitoring,operations_engineering,metadata_fields_to_fill,operations_reviewer_name,metadata_field,phase_b_product/commercial_readiness/operations_evidence/production_monitoring_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/operations_reviewer_name,张斌（临时运维审查人；正式生产前仍需独立复核）,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-059,QF-059,HIQ-059,WB-060,production_monitoring,operations_engineering,metadata_fields_to_fill,decision_summary,metadata_field,phase_b_product/commercial_readiness/operations_evidence/production_monitoring_approval_input_prompt.md,human-reviewed metadata value,Use the exact value approved by the human reviewer.,Leave blank if the value is not approved.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/decision_summary,decision summary：生产监控仍未启用；当前仅保留本地检查与非生产说明。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-060,QF-060,HIQ-060,WB-061,production_monitoring,operations_engineering,monitoring_evidence_keys_to_review,log_retention_reviewed,evidence_review_key,phase_b_product/commercial_readiness/operations_evidence/production_monitoring_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/log_retention_reviewed,暂缓：日志保留策略尚未正式审查。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-061,QF-061,HIQ-061,WB-062,production_monitoring,operations_engineering,monitoring_evidence_keys_to_review,metrics_coverage_approved,evidence_review_key,phase_b_product/commercial_readiness/operations_evidence/production_monitoring_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/metrics_coverage_approved,否：生产指标覆盖尚未批准。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-062,QF-062,HIQ-062,WB-063,production_monitoring,operations_engineering,monitoring_evidence_keys_to_review,monitoring_dry_run_recorded,evidence_review_key,phase_b_product/commercial_readiness/operations_evidence/production_monitoring_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/monitoring_dry_run_recorded,否：生产监控 dry run 尚未记录；本地 smoke 不等于生产监控。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-063,QF-063,HIQ-063,WB-064,production_monitoring,operations_engineering,monitoring_evidence_keys_to_review,production_monitoring_plan_approved,evidence_review_key,phase_b_product/commercial_readiness/operations_evidence/production_monitoring_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/production_monitoring_plan_approved,否：生产监控方案尚未批准。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-064,QF-064,HIQ-064,WB-065,production_monitoring,operations_engineering,monitoring_evidence_keys_to_review,slo_dashboard_defined,evidence_review_key,phase_b_product/commercial_readiness/operations_evidence/production_monitoring_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/slo_dashboard_defined,否：SLO 仪表盘尚未定义。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
